snapshot_or_event_date,status,make,model_family,body,model_year,asking_price_usd,sold_price_usd,mileage_miles,location,listing_title,listing_url,source,vin_or_stock,notes
2026-09-04,off_market,Ferrari,F8,spider,2022,,,,"City of Glen Cove, New York, USA",2022 Ferrari F8 Spider,https://www.classic.com/veh/2022-ferrari-f8-spider-zff93lmaxn0283454-nm2Bx2W/,Classic.com,ZFF93LMAXN0283454,F8 Spider; 3k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card; asking_price blank (not shown on card)
2026-09-04,off_market,Lamborghini,Gallardo,coupe,2014,,,,"City of Glen Cove, New York, USA",2014 Lamborghini Gallardo LP570-4 Squadra Corse,https://www.classic.com/veh/2014-lamborghini-gallardo-lp570-4-squadra-corse-zh-nBxEE9p/,Classic.com,,Gallardo; 1k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-09-04,last_ask,Lamborghini,Gallardo,spider,2010,189000,,,"Town of Southampton, New York, USA",2010 Lamborghini Gallardo LP560-4 Spyder,https://www.classic.com/veh/2010-lamborghini-gallardo-lp560-4-spyder-zhwgu6au4-nwGe7Pn/,Classic.com,,Gallardo Spyder; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-04,last_ask,Ferrari,SF90,spider,2023,589598,,,"Scottsdale, Arizona, USA",2023 Ferrari SF90 Spider,https://www.classic.com/veh/2023-ferrari-sf90-spider-assetto-fiorano-zff96nma2-Wb2D1mW/,Classic.com,,SF90 Spider; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-04,last_ask,Ferrari,SF90,spider,2024,589890,,439,"Saint Louis County, Missouri, USA",2024 Ferrari SF90 Spider,https://www.classic.com/veh/2024-ferrari-sf90-spider-zff96nma7r0311638-Wjg7kJp/,Classic.com,ZFF96NMA7R0311638,SF90 Spider; exact miles displayed: 439 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-09-04,off_market,Ferrari,SF90,spider,2023,543000,,,"Indianapolis, Indiana, USA",2023 Ferrari SF90 Spider,https://www.classic.com/veh/2023-ferrari-sf90-spider-zff96nma8p0289761-Wvk5blp/,Classic.com,ZFF96NMA8P0289761,SF90 Spider; 3k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card
2026-09-04,last_ask,Ferrari,SF90,spider,2025,689900,,384,"Fort Lauderdale, Florida, USA",2025 Ferrari SF90 Spider,https://www.classic.com/veh/2025-ferrari-sf90-spider-zff96nma6s0312124-n81zvlW/,Classic.com,ZFF96NMA6S0312124,SF90 Spider; exact miles displayed: 384 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,last_ask,Ferrari,296,coupe,2023,319996,,,"Charlotte, North Carolina, USA",2023 Ferrari 296 GTB,https://www.classic.com/veh/2023-ferrari-296-gtb-zff99sla0p0296629-4a9X5X4/,Classic.com,ZFF99SLA0P0296629,296 GTB; 8k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,last_ask,Ferrari,296,coupe,2024,361589,,268,"West Palm Beach, Florida, USA",2024 Ferrari 296 GTB,https://www.classic.com/veh/2024-ferrari-296-gtb-zff99sla2r0311036-WkXJlJp/,Classic.com,ZFF99SLA2R0311036,296 GTB; exact miles displayed: 268 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,last_ask,Ferrari,296,coupe,2025,347985,,,"Palm Harbor, Florida, USA",2025 Ferrari 296 GTB,https://www.classic.com/veh/2025-ferrari-296-gtb-zff99sla0s0318444-pgwm2Pp/,Classic.com,ZFF99SLA0S0318444,296 GTB; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,last_ask,Ferrari,296,coupe,2023,299995,,,"Newtown Township, Pennsylvania, USA",2023 Ferrari 296 GTB,https://www.classic.com/veh/2023-ferrari-296-gtb-zff99sla9p0291087-4ymPRL4/,Classic.com,ZFF99SLA9P0291087,296 GTB; 6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,off_market,Ferrari,458,coupe,2013,,,,"Zionsville, Indiana, USA",2013 Ferrari 458 Italia,https://www.classic.com/veh/2013-ferrari-458-italia-zff67nfa3d0193223-pJdvj7n/,Classic.com,ZFF67NFA3D0193223,458 Italia/coupe; 2k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card; asking_price blank (not shown on card)
2026-09-03,last_ask,Ferrari,458,spider,2015,596738,,,"Village of Spring Valley, New York, USA",2015 Ferrari 458 Spider,https://www.classic.com/veh/2015-ferrari-458-spider-zff68nha8f0212846-pzmVoMW/,Classic.com,ZFF68NHA8F0212846,458 Spider; 12k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,sold,Ferrari,488,spider,2017,,414000,,"Newport Beach, California, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama6h0220090-nl20DJp/,Classic.com,ZFF80AMA6H0220090,5k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-09-03,last_ask,Ferrari,488,spider,2018,417578,,,"Mill Valley, California, USA",2018 Ferrari 488 Spider,https://www.classic.com/veh/2018-ferrari-488-spider-zff80ama9j0231705-4V7Z2yn/,Classic.com,ZFF80AMA9J0231705,20k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,last_ask,Ferrari,488,spider,2017,340894,,,"Fuquay-Varina, North Carolina, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama2h0227358-pzgmP34/,Classic.com,ZFF80AMA2H0227358,28k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,last_ask,McLaren,Artura,coupe,2025,244888,,,"Newtown Township, Pennsylvania, USA",2025 McLaren Artura,https://www.classic.com/veh/2025-mclaren-artura-sbm16bea9sw002918-n308rbW/,Classic.com,SBM16BEA9SW002918,Artura; 5k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,last_ask,Lamborghini,Aventador_SVJ,coupe,2021,1194995,,,"Fort Lauderdale, Florida, USA",2021 Lamborghini Aventador LP770-4 SVJ,https://www.classic.com/veh/2021-lamborghini-aventador-lp770-4-svj-zhwun6zdxml-pdKYaoW/,Classic.com,,Aventador LP770-4 SVJ; 12k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,last_ask,Ferrari,F8,coupe,2020,397000,,,"Hollywood, Florida, USA",2020 Ferrari F8 Tributo,https://www.classic.com/veh/2020-ferrari-f8-tributo-zff92lla7l0258464-pE7yLqn/,Classic.com,ZFF92LLA7L0258464,F8 Tributo/coupe; 10k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,sold,Lamborghini,Huracan_Performante,coupe,2018,,373000,,"Portland, Oregon, USA",2018 Lamborghini Huracan LP640-4 Performante,https://www.classic.com/veh/2018-lamborghini-huracan-lp640-4-performante-zhwud-WqOAzq4/,Classic.com,,Huracán Performante; 3k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-09-03,off_market,Lamborghini,Revuelto,coupe,2025,,,,"Costa Mesa, California, USA",2025 Lamborghini Revuelto,https://www.classic.com/veh/2025-lamborghini-revuelto-zhwuc1zm6sla02352-Wv1OMXn/,Classic.com,ZHWUC1ZM6SLA02352,Revuelto; 1k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card
2026-09-03,off_market,Lamborghini,Revuelto,coupe,2024,,,,"Boynton Beach, Florida, USA",2024 Lamborghini Revuelto,https://www.classic.com/veh/2024-lamborghini-revuelto-zhwuc1zm5rla01803-p63PBg4/,Classic.com,ZHWUC1ZM5RLA01803,Revuelto; 5k mi displayed; mileage blank (rounded Nk mi); price undisclosed on Classic.com card; off_market/pending/undisclosed historical card
2026-09-03,last_ask,Ferrari,SF90,spider,2022,659912,,,"West Chicago, Illinois, USA",2022 Ferrari SF90 Spider Assetto Fiorano,https://www.classic.com/veh/2022-ferrari-sf90-spider-assetto-fiorano-zff96nma9-4DqVdln/,Classic.com,,Assetto Fiorano; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-03,last_ask,Ferrari,SF90,spider,2024,629000,,813,"Fort Lauderdale, Florida, USA",2024 Ferrari SF90 Spider Assetto Fiorano,https://www.classic.com/veh/2024-ferrari-sf90-spider-assetto-fiorano-zff96nma1-nBxOOZp/,Classic.com,,Assetto Fiorano; exact miles displayed: 813 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-09-02,last_ask,Ferrari,296,spider,2023,374533,,,"Plano, Texas, USA",2023 Ferrari 296 GTS,https://www.classic.com/veh/2023-ferrari-296-gts-zff01sma8p0296604-nlxmvgn/,Classic.com,ZFF01SMA8P0296604,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-02,last_ask,Ferrari,296,spider,2026,429900,,52,"Fort Lauderdale, Florida, USA",2026 Ferrari 296 GTS,https://www.classic.com/veh/2026-ferrari-296-gts-zff01sma9t0329278-WvmgoMn/,Classic.com,ZFF01SMA9T0329278,296 GTS; exact miles displayed: 52 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-09-02,last_ask,Ferrari,458,coupe,2015,1399999,,,"Costa Mesa, California, USA",2015 Ferrari 458 Italia Speciale,https://www.classic.com/veh/2015-ferrari-458-italia-speciale-zff75vfa6f0208097-Wvm3lln/,Classic.com,ZFF75VFA6F0208097,458 Speciale; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-02,off_market,Ferrari,458,spider,2013,,,,"West Goshen Township, Pennsylvania, USA",2013 Ferrari 458 Spider,https://www.classic.com/veh/2013-ferrari-458-spider-zff68nha1d0191058-pP7gaXW/,Classic.com,ZFF68NHA1D0191058,"458 Spider; 6k mi displayed; mileage blank (rounded Nk mi); auction Not Sold; highest bid $433,000 (not entered as sold/ask)"
2026-09-02,last_ask,Ferrari,458,coupe,2011,331190,,,"Ashburn, Virginia, USA",2011 Ferrari 458 Italia,https://www.classic.com/veh/2011-ferrari-458-italia-zff67nfa3b0177259-WNAk15n/,Classic.com,ZFF67NFA3B0177259,458 Italia/coupe; 35k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-02,last_ask,Lamborghini,Aventador_SV,coupe,2016,901190,,,"Ashburn, Virginia, USA",2016 Lamborghini Aventador LP750-4 SV,https://www.classic.com/veh/2016-lamborghini-aventador-lp750-4-sv-zhwuf3zdxgla-450zV9p/,Classic.com,,Aventador LP750-4 SV; 16k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-02,last_ask,Ferrari,SF90,spider,2023,606000,,,"San Diego, California, USA",2023 Ferrari SF90 Spider Assetto Fiorano,https://www.classic.com/veh/2023-ferrari-sf90-spider-assetto-fiorano-zff96nma0-4awe56W/,Classic.com,,Assetto Fiorano; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-02,last_ask,Ferrari,SF90,coupe,2023,465000,,,"Phoenix, Arizona, USA",2023 Ferrari SF90 Stradale,https://www.classic.com/veh/2023-ferrari-sf90-stradale-zff95nla4p0290779-pd36yQW/,Classic.com,ZFF95NLA4P0290779,SF90 Stradale; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-02,last_ask,Ferrari,SF90,spider,2024,799000,,,"Boynton Beach, Florida, USA",2024 Ferrari SF90 Spider,https://www.classic.com/veh/2024-ferrari-sf90-spider-zff96nma9r0303265-4oXbyPn/,Classic.com,ZFF96NMA9R0303265,SF90 Spider; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-01,last_ask,Ferrari,296,spider,2025,419998,,,"Newport Beach, California, USA",2025 Ferrari 296 GTS,https://www.classic.com/veh/2025-ferrari-296-gts-zff01sma2s0319657-pEqAmxp/,Classic.com,ZFF01SMA2S0319657,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-01,last_ask,Ferrari,296,spider,2024,390000,,,"Boynton Beach, Florida, USA",2024 Ferrari 296 GTS,https://www.classic.com/veh/2024-ferrari-296-gts-zff01sma2r0307440-4yRkVgn/,Classic.com,ZFF01SMA2R0307440,296 GTS; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-01,last_ask,Ferrari,296,spider,2023,399900,,,"Addison, Texas, USA",2023 Ferrari 296 GTS,https://www.classic.com/veh/2023-ferrari-296-gts-zff01sma9p0297406-4olvRqn/,Classic.com,ZFF01SMA9P0297406,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-01,off_market,Ferrari,488,spider,2017,,,,"Pompano Beach, Florida, USA",2017 Ferrari 488 Spider,https://www.classic.com/veh/2017-ferrari-488-spider-zff80ama0h0226466-n1eeAqn/,Classic.com,ZFF80AMA0H0226466,"19k mi displayed; mileage blank (rounded Nk mi); auction Not Sold; highest bid $376,488 (not entered as sold/ask)"
2026-09-01,sold,Ferrari,488,spider,2018,,455000,,"Bradenton, Florida, USA",2018 Ferrari 488 Spider,https://www.classic.com/veh/2018-ferrari-488-spider-zff80amaxj0231504-WYlMvln/,Classic.com,ZFF80AMAXJ0231504,4k mi displayed; mileage blank (rounded Nk mi); auction sold
2026-09-01,last_ask,McLaren,Artura,coupe,2023,174000,,,"East Brunswick Township, New Jersey, USA",2023 McLaren Artura Coupe,https://www.classic.com/veh/2023-mclaren-artura-coupe-sbm16aea1pw001358-W9BZjXp/,Classic.com,SBM16AEA1PW001358,Artura; 4k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-09-01,last_ask,Lamborghini,Revuelto,coupe,2026,807454,,51,"Fort Lauderdale, Florida, USA",2026 Lamborghini Revuelto,https://www.classic.com/veh/2026-lamborghini-revuelto-zhwuc1zm1tla03961-nwX22KW/,Classic.com,ZHWUC1ZM1TLA03961,Revuelto; exact miles displayed: 51 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-09-01,last_ask,Ferrari,SF90,spider,2025,569770,,200,"Roswell, Georgia, USA",2025 Ferrari SF90 Spider,https://www.classic.com/veh/2025-ferrari-sf90-spider-zff96nma4s0314714-nXD1bEn/,Classic.com,ZFF96NMA4S0314714,SF90 Spider; exact miles displayed: 200 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-09-01,last_ask,Ferrari,SF90,coupe,2022,479000,,,"Van Nuys, California, USA",2022 Ferrari SF90 Stradale,https://www.classic.com/veh/2022-ferrari-sf90-stradale-zff95nla3n0282976-4VlzdDW/,Classic.com,ZFF95NLA3N0282976,SF90 Stradale; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-31,last_ask,Ferrari,296,coupe,2023,350125,,,,2023 Ferrari 296 GTB,https://www.classic.com/veh/2023-ferrari-296-gtb-zff99sla8p0298483-Wqm33EW/,Classic.com,ZFF99SLA8P0298483,296 GTB; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-31,last_ask,Ferrari,296,coupe,2022,361589,,,"West Palm Beach, Florida, USA",2022 Ferrari 296 GTB Assetto Fiorano,https://www.classic.com/veh/2022-ferrari-296-gtb-assetto-fiorano-zff99sla4n028-4y0R9Lp/,Classic.com,,296 GTB; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-31,last_ask,Ferrari,296,spider,2023,544999,,,"DuPage County, Illinois, USA",2023 Ferrari 296 GTS,https://www.classic.com/veh/2023-ferrari-296-gts-zff01sma0p0294524-nmd91Q4/,Classic.com,ZFF01SMA0P0294524,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-31,last_ask,McLaren,600LT,spider,2020,299990,,,"Murrieta, California, USA",2020 McLaren 600LT Spider,https://www.classic.com/veh/2020-mclaren-600lt-spider-sbm13saa4lw007606-pG1o1Pn/,Classic.com,SBM13SAA4LW007606,6k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-31,off_market,Lamborghini,Aventador_SVJ,coupe,2020,1150000,,,"Boynton Beach, Florida, USA",2020 Lamborghini Aventador LP770-4 SVJ,https://www.classic.com/veh/2020-lamborghini-aventador-lp770-4-svj-zhwun6zd4ll-WLRD6x4/,Classic.com,,Aventador LP770-4 SVJ; 9k mi displayed; mileage blank (rounded Nk mi); off_market/pending/undisclosed historical card
2026-08-31,last_ask,Lamborghini,Gallardo,spider,2014,149995,,,"Shrewsbury, Massachusetts, USA",2014 Lamborghini Gallardo LP560-4 Spyder,https://www.classic.com/veh/2014-lamborghini-gallardo-lp560-4-spyder-zhwgc6au8-4oDVQJn/,Classic.com,,Gallardo Spyder; 25k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-31,last_ask,Lamborghini,Gallardo,spider,2008,134995,,,"Fort Lauderdale, Florida, USA",2008 Lamborghini Gallardo Spyder,https://www.classic.com/veh/2008-lamborghini-gallardo-spyder-zhwgu22tx8la07340-W9meK0W/,Classic.com,ZHWGU22TX8LA07340,Gallardo Spyder; 17k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-31,last_ask,Lamborghini,Huracan_STO,coupe,2022,529950,,876,"Miami-Dade County, Florida, USA",2022 Lamborghini Huracan STO,https://www.classic.com/veh/2022-lamborghini-huracan-sto-zhwua6zx5nla18317-45j6jzn/,Classic.com,ZHWUA6ZX5NLA18317,Huracán STO; exact miles displayed: 876 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-31,last_ask,Ferrari,SF90,coupe,2023,459995,,,"Calabasas, California, USA",2023 Ferrari SF90 Stradale,https://www.classic.com/veh/2023-ferrari-sf90-stradale-custom-mcc-forged-wheel-Wb20ByW/,Classic.com,,SF90 Stradale; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-31,last_ask,Ferrari,SF90,spider,2022,625225,,,"Plano, Texas, USA",2022 Ferrari SF90 Spider Assetto Fiorano,https://www.classic.com/veh/2022-ferrari-sf90-spider-assetto-fiorano-zff96nma4-4ayb0x4/,Classic.com,,Assetto Fiorano; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-30,last_ask,Ferrari,296,coupe,2024,289900,,,"Pittsburgh, Pennsylvania, USA",2024 Ferrari 296 GTB,https://www.classic.com/veh/2024-ferrari-296-gtb-zff99sla0r0310824-nOJDwv4/,Classic.com,ZFF99SLA0R0310824,296 GTB; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-30,last_ask,Ferrari,296,spider,2025,399999,,,"San Diego, California, USA",2025 Ferrari 296 GTS,https://www.classic.com/veh/2025-ferrari-296-gts-zff01sma1s0317687-Wx37PRn/,Classic.com,ZFF01SMA1S0317687,296 GTS; 1k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-30,last_ask,Ferrari,296,coupe,2022,309995,,,"Calabasas, California, USA",2022 Ferrari 296 GTB,https://www.classic.com/veh/2022-ferrari-296-gtb-zff99sla8n0285360-n363RP4/,Classic.com,ZFF99SLA8N0285360,296 GTB; 3k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-30,last_ask,Ferrari,296,spider,2025,399890,,,"Saint Louis County, Missouri, USA",2025 Ferrari 296 GTS,https://www.classic.com/veh/2025-ferrari-296-gts-zff01sma5s0318907-nKjKbg4/,Classic.com,ZFF01SMA5S0318907,296 GTS; 2k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
2026-08-30,last_ask,Ferrari,296,spider,2025,429890,,502,"Saint Louis County, Missouri, USA",2025 Ferrari 296 GTS,https://www.classic.com/veh/2025-ferrari-296-gts-zff01sma3s0324852-4AvLo3n/,Classic.com,ZFF01SMA3S0324852,296 GTS; exact miles displayed: 502 mi; Classic.com Last Asking (removed/sold without published sold price)
2026-08-30,last_ask,Ferrari,488,coupe,2017,287999,,,"Hollywood, Florida, USA",2017 Ferrari 488 GTB Liberty Walk Carbon Widebody Brixton Wheels Novitec Exhaust,https://www.classic.com/veh/2017-ferrari-488-gtb-liberty-walk-carbon-widebody-4AqDbE4/,Classic.com,,7k mi displayed; mileage blank (rounded Nk mi); Classic.com Last Asking (removed/sold without published sold price)
